storm_id,storm_name,associated_records,storm_date,storm_time,rec_identifier,storm_type,latitude,longitude,max_sustained_wind(kt),minimum_pressure(mbar),category,coordinates,storm_state_code
AL092005,irene,56,2005-08-13,06:00:00,,tropical storm,29.6,-68.2,60.0,996.0,tropical storm,"(29.6, -68.2)",
AL092005,irene,56,2005-08-13,12:00:00,,tropical storm,30.0,-69.0,60.0,997.0,tropical storm,"(30.0, -69.0)",
AL092005,irene,56,2005-08-13,18:00:00,,tropical storm,30.8,-69.4,60.0,1000.0,tropical storm,"(30.8, -69.4)",
AL092005,irene,56,2005-08-14,00:00:00,,tropical storm,31.6,-69.9,60.0,997.0,tropical storm,"(31.6, -69.9)",
AL092005,irene,56,2005-08-14,06:00:00,,tropical storm,32.1,-70.2,55.0,999.0,tropical storm,"(32.1, -70.2)",
AL092005,irene,56,2005-08-14,12:00:00,,tropical storm,33.1,-70.1,55.0,999.0,tropical storm,"(33.1, -70.1)",
AL092005,irene,56,2005-08-14,18:00:00,,tropical storm,34.0,-70.0,60.0,994.0,tropical storm,"(34.0, -70.0)",
AL092005,irene,56,2005-08-15,00:00:00,,hurricane,34.9,-69.5,70.0,989.0,1,"(34.9, -69.5)",
AL092005,irene,56,2005-08-15,06:00:00,,hurricane,35.7,-68.7,75.0,985.0,1,"(35.7, -68.7)",
AL092005,irene,56,2005-08-15,12:00:00,,hurricane,36.3,-67.7,75.0,985.0,1,"(36.3, -67.7)",
AL092005,irene,56,2005-08-15,18:00:00,,hurricane,36.5,-66.5,80.0,980.0,1,"(36.5, -66.5)",
AL092005,irene,56,2005-08-16,00:00:00,,hurricane,36.6,-65.1,80.0,980.0,1,"(36.6, -65.1)",
AL092005,irene,56,2005-08-16,06:00:00,,hurricane,36.6,-64.0,80.0,978.0,1,"(36.6, -64.0)",
AL092005,irene,56,2005-08-16,12:00:00,,hurricane,36.6,-63.0,85.0,975.0,2,"(36.6, -63.0)",
AL092005,irene,56,2005-08-16,18:00:00,,hurricane,36.5,-62.0,90.0,970.0,2,"(36.5, -62.0)",
AL092005,irene,56,2005-08-17,00:00:00,,hurricane,36.5,-61.3,80.0,978.0,1,"(36.5, -61.3)",
AL092005,irene,56,2005-08-17,06:00:00,,hurricane,36.5,-60.6,75.0,983.0,1,"(36.5, -60.6)",
AL092005,irene,56,2005-08-17,12:00:00,,hurricane,36.9,-59.1,65.0,987.0,1,"(36.9, -59.1)",
AL092005,irene,56,2005-08-17,18:00:00,,hurricane,37.6,-57.3,65.0,987.0,1,"(37.6, -57.3)",
AL092005,irene,56,2005-08-18,00:00:00,,tropical storm,38.6,-55.0,60.0,990.0,tropical storm,"(38.6, -55.0)",
AL092005,irene,56,2005-08-18,06:00:00,,tropical storm,40.3,-52.3,60.0,990.0,tropical storm,"(40.3, -52.3)",
AL092005,irene,56,2005-08-18,12:00:00,,tropical storm,43.3,-48.9,50.0,992.0,tropical storm,"(43.3, -48.9)",
AL102005,ten,21,2005-08-13,12:00:00,,tropical depression,13.3,-43.6,25.0,1009.0,tropical depression,"(13.3, -43.6)",
AL102005,ten,21,2005-08-13,18:00:00,,tropical depression,13.8,-44.7,30.0,1008.0,tropical depression,"(13.8, -44.7)",
AL102005,ten,21,2005-08-14,00:00:00,,tropical depression,13.8,-45.7,30.0,1008.0,tropical depression,"(13.8, -45.7)",
AL102005,ten,21,2005-08-14,06:00:00,,tropical depression,13.4,-46.0,25.0,1009.0,tropical depression,"(13.4, -46.0)",
AL102005,ten,21,2005-08-14,12:00:00,,tropical depression,13.5,-46.4,25.0,1009.0,tropical depression,"(13.5, -46.4)",
AL102005,ten,21,2005-08-14,18:00:00,,low - not tropical-subtropical-or-extratropical,13.9,-46.7,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(13.9, -46.7)",
AL102005,ten,21,2005-08-15,00:00:00,,low - not tropical-subtropical-or-extratropical,14.4,-47.4,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(14.4, -47.4)",
AL102005,ten,21,2005-08-15,06:00:00,,low - not tropical-subtropical-or-extratropical,14.5,-48.4,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(14.5, -48.4)",
AL102005,ten,21,2005-08-15,12:00:00,,low - not tropical-subtropical-or-extratropical,14.6,-49.3,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(14.6, -49.3)",
AL102005,ten,21,2005-08-15,18:00:00,,low - not tropical-subtropical-or-extratropical,14.8,-49.9,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(14.8, -49.9)",
AL102005,ten,21,2005-08-16,00:00:00,,low - not tropical-subtropical-or-extratropical,15.1,-50.4,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(15.1, -50.4)",
AL102005,ten,21,2005-08-16,06:00:00,,low - not tropical-subtropical-or-extratropical,15.5,-51.1,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(15.5, -51.1)",
AL102005,ten,21,2005-08-16,12:00:00,,low - not tropical-subtropical-or-extratropical,16.0,-52.0,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(16.0, -52.0)",
AL102005,ten,21,2005-08-16,18:00:00,,low - not tropical-subtropical-or-extratropical,16.1,-53.2,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(16.1, -53.2)",
AL102005,ten,21,2005-08-17,00:00:00,,low - not tropical-subtropical-or-extratropical,16.1,-54.1,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(16.1, -54.1)",
AL102005,ten,21,2005-08-17,06:00:00,,low - not tropical-subtropical-or-extratropical,16.1,-54.9,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(16.1, -54.9)",
AL102005,ten,21,2005-08-17,12:00:00,,low - not tropical-subtropical-or-extratropical,16.7,-55.6,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(16.7, -55.6)",
AL102005,ten,21,2005-08-17,18:00:00,,low - not tropical-subtropical-or-extratropical,17.1,-56.6,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(17.1, -56.6)",
AL102005,ten,21,2005-08-18,00:00:00,,low - not tropical-subtropical-or-extratropical,17.3,-57.7,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(17.3, -57.7)",
AL102005,ten,21,2005-08-18,06:00:00,,low - not tropical-subtropical-or-extratropical,17.6,-58.9,25.0,1012.0,low - not tropical-subtropical-or-extratropical,"(17.6, -58.9)",
AL102005,ten,21,2005-08-18,12:00:00,,low - not tropical-subtropical-or-extratropical,18.0,-60.1,25.0,1014.0,low - not tropical-subtropical-or-extratropical,"(18.0, -60.1)",
AL112005,jose,6,2005-08-22,12:00:00,,tropical depression,19.4,-94.5,30.0,1006.0,tropical depression,"(19.4, -94.5)",
AL112005,jose,6,2005-08-22,18:00:00,,tropical storm,19.6,-95.0,35.0,1004.0,tropical storm,"(19.6, -95.0)",
AL112005,jose,6,2005-08-23,00:00:00,,tropical storm,19.7,-95.7,45.0,1001.0,tropical storm,"(19.7, -95.7)",
AL112005,jose,6,2005-08-23,03:30:00,landfall,tropical storm,19.7,-96.4,50.0,998.0,tropical storm,"(19.7, -96.4)",
AL112005,jose,6,2005-08-23,06:00:00,,tropical storm,19.7,-96.7,35.0,1002.0,tropical storm,"(19.7, -96.7)",
AL112005,jose,6,2005-08-23,12:00:00,,tropical depression,19.7,-97.7,25.0,1005.0,tropical depression,"(19.7, -97.7)",
AL122005,katrina,34,2005-08-23,18:00:00,,tropical depression,23.1,-75.1,30.0,1008.0,tropical depression,"(23.1, -75.1)",
AL122005,katrina,34,2005-08-24,00:00:00,,tropical depression,23.4,-75.7,30.0,1007.0,tropical depression,"(23.4, -75.7)",
AL122005,katrina,34,2005-08-24,06:00:00,,tropical depression,23.8,-76.2,30.0,1007.0,tropical depression,"(23.8, -76.2)",
AL122005,katrina,34,2005-08-24,12:00:00,,tropical storm,24.5,-76.5,35.0,1006.0,tropical storm,"(24.5, -76.5)",
AL122005,katrina,34,2005-08-24,18:00:00,,tropical storm,25.4,-76.9,40.0,1003.0,tropical storm,"(25.4, -76.9)",
AL122005,katrina,34,2005-08-25,00:00:00,,tropical storm,26.0,-77.7,45.0,1000.0,tropical storm,"(26.0, -77.7)",
AL122005,katrina,34,2005-08-25,06:00:00,,tropical storm,26.1,-78.4,50.0,997.0,tropical storm,"(26.1, -78.4)",
AL122005,katrina,34,2005-08-25,12:00:00,,tropical storm,26.2,-79.0,55.0,994.0,tropical storm,"(26.2, -79.0)",
AL122005,katrina,34,2005-08-25,18:00:00,,tropical storm,26.2,-79.6,60.0,988.0,tropical storm,"(26.2, -79.6)",
AL122005,katrina,34,2005-08-25,22:30:00,landfall,hurricane,26.0,-80.1,70.0,984.0,1,"(26.0, -80.1)",FL
AL122005,katrina,34,2005-08-26,00:00:00,,hurricane,25.9,-80.3,70.0,983.0,1,"(25.9, -80.3)",
AL122005,katrina,34,2005-08-26,06:00:00,,hurricane,25.4,-81.3,65.0,987.0,1,"(25.4, -81.3)",
AL122005,katrina,34,2005-08-26,12:00:00,,hurricane,25.1,-82.0,75.0,979.0,1,"(25.1, -82.0)",
AL122005,katrina,34,2005-08-26,18:00:00,,hurricane,24.9,-82.6,85.0,968.0,2,"(24.9, -82.6)",
AL122005,katrina,34,2005-08-27,00:00:00,,hurricane,24.6,-83.3,90.0,959.0,2,"(24.6, -83.3)",
AL122005,katrina,34,2005-08-27,06:00:00,,hurricane,24.4,-84.0,95.0,950.0,2,"(24.4, -84.0)",
AL122005,katrina,34,2005-08-27,12:00:00,,hurricane,24.4,-84.7,100.0,942.0,3,"(24.4, -84.7)",
AL122005,katrina,34,2005-08-27,18:00:00,,hurricane,24.5,-85.3,100.0,948.0,3,"(24.5, -85.3)",
AL122005,katrina,34,2005-08-28,00:00:00,,hurricane,24.8,-85.9,100.0,941.0,3,"(24.8, -85.9)",
AL122005,katrina,34,2005-08-28,06:00:00,,hurricane,25.2,-86.7,125.0,930.0,4,"(25.2, -86.7)",
AL122005,katrina,34,2005-08-28,12:00:00,,hurricane,25.7,-87.7,145.0,909.0,5,"(25.7, -87.7)",
AL122005,katrina,34,2005-08-28,18:00:00,,hurricane,26.3,-88.6,150.0,902.0,5,"(26.3, -88.6)",
AL122005,katrina,34,2005-08-29,00:00:00,,hurricane,27.2,-89.2,140.0,905.0,5,"(27.2, -89.2)",
AL122005,katrina,34,2005-08-29,06:00:00,,hurricane,28.2,-89.6,125.0,913.0,4,"(28.2, -89.6)",
AL122005,katrina,34,2005-08-29,11:10:00,landfall,hurricane,29.3,-89.6,110.0,920.0,3,"(29.3, -89.6)",LA
AL122005,katrina,34,2005-08-29,12:00:00,,hurricane,29.5,-89.6,110.0,923.0,3,"(29.5, -89.6)",
AL122005,katrina,34,2005-08-29,14:45:00,landfall,hurricane,30.2,-89.6,105.0,928.0,3,"(30.2, -89.6)",LA
AL122005,katrina,34,2005-08-29,18:00:00,,hurricane,31.1,-89.6,80.0,948.0,1,"(31.1, -89.6)",
AL122005,katrina,34,2005-08-30,00:00:00,,tropical storm,32.6,-89.1,50.0,961.0,tropical storm,"(32.6, -89.1)",
AL122005,katrina,34,2005-08-30,06:00:00,,tropical storm,34.1,-88.6,40.0,978.0,tropical storm,"(34.1, -88.6)",
AL122005,katrina,34,2005-08-30,12:00:00,,tropical depression,35.6,-88.0,30.0,985.0,tropical depression,"(35.6, -88.0)",
AL122005,katrina,34,2005-08-30,18:00:00,,tropical depression,37.0,-87.0,30.0,990.0,tropical depression,"(37.0, -87.0)",
AL122005,katrina,34,2005-08-31,00:00:00,,extratropical storm,38.6,-85.3,30.0,994.0,extratropical storm,"(38.6, -85.3)",
AL122005,katrina,34,2005-08-31,06:00:00,,extratropical storm,40.1,-82.9,25.0,996.0,extratropical storm,"(40.1, -82.9)",
AL132005,lee,26,2005-08-28,12:00:00,,tropical depression,14.0,-45.1,25.0,1009.0,tropical depression,"(14.0, -45.1)",
AL132005,lee,26,2005-08-28,18:00:00,,tropical depression,14.9,-46.4,25.0,1007.0,tropical depression,"(14.9, -46.4)",
AL132005,lee,26,2005-08-29,00:00:00,,tropical depression,15.7,-47.6,25.0,1007.0,tropical depression,"(15.7, -47.6)",
AL132005,lee,26,2005-08-29,06:00:00,,tropical depression,17.0,-48.9,25.0,1007.0,tropical depression,"(17.0, -48.9)",
AL132005,lee,26,2005-08-29,12:00:00,,tropical depression,17.7,-50.6,25.0,1008.0,tropical depression,"(17.7, -50.6)",
AL132005,lee,26,2005-08-29,18:00:00,,low - not tropical-subtropical-or-extratropical,18.5,-52.5,20.0,1009.0,low - not tropical-subtropical-or-extratropical,"(18.5, -52.5)",
AL132005,lee,26,2005-08-30,00:00:00,,low - not tropical-subtropical-or-extratropical,20.5,-53.2,20.0,1010.0,low - not tropical-subtropical-or-extratropical,"(20.5, -53.2)",
AL132005,lee,26,2005-08-30,06:00:00,,low - not tropical-subtropical-or-extratropical,22.1,-53.6,20.0,1010.0,low - not tropical-subtropical-or-extratropical,"(22.1, -53.6)",
AL132005,lee,26,2005-08-30,12:00:00,,low - not tropical-subtropical-or-extratropical,24.2,-54.2,20.0,1010.0,low - not tropical-subtropical-or-extratropical,"(24.2, -54.2)",
AL132005,lee,26,2005-08-30,18:00:00,,low - not tropical-subtropical-or-extratropical,25.5,-53.6,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(25.5, -53.6)",
AL132005,lee,26,2005-08-31,00:00:00,,low - not tropical-subtropical-or-extratropical,26.9,-52.7,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(26.9, -52.7)",
AL132005,lee,26,2005-08-31,06:00:00,,tropical depression,28.0,-51.6,30.0,1007.0,tropical depression,"(28.0, -51.6)",
AL132005,lee,26,2005-08-31,12:00:00,,tropical storm,29.0,-50.4,35.0,1006.0,tropical storm,"(29.0, -50.4)",
AL132005,lee,26,2005-08-31,18:00:00,,tropical storm,30.1,-50.1,35.0,1007.0,tropical storm,"(30.1, -50.1)",
AL132005,lee,26,2005-09-01,00:00:00,,tropical depression,31.1,-50.3,30.0,1009.0,tropical depression,"(31.1, -50.3)",
AL132005,lee,26,2005-09-01,06:00:00,,tropical depression,31.9,-51.2,30.0,1010.0,tropical depression,"(31.9, -51.2)",
AL132005,lee,26,2005-09-01,12:00:00,,tropical depression,31.9,-51.4,30.0,1010.0,tropical depression,"(31.9, -51.4)",
AL132005,lee,26,2005-09-01,18:00:00,,tropical depression,32.3,-51.5,30.0,1010.0,tropical depression,"(32.3, -51.5)",
AL132005,lee,26,2005-09-02,00:00:00,,tropical depression,32.4,-52.0,25.0,1010.0,tropical depression,"(32.4, -52.0)",
AL132005,lee,26,2005-09-02,06:00:00,,low - not tropical-subtropical-or-extratropical,32.6,-52.3,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(32.6, -52.3)",
AL132005,lee,26,2005-09-02,12:00:00,,low - not tropical-subtropical-or-extratropical,33.2,-52.3,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(33.2, -52.3)",
AL132005,lee,26,2005-09-02,18:00:00,,low - not tropical-subtropical-or-extratropical,33.9,-52.7,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(33.9, -52.7)",
AL132005,lee,26,2005-09-03,00:00:00,,low - not tropical-subtropical-or-extratropical,34.7,-53.2,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(34.7, -53.2)",
AL132005,lee,26,2005-09-03,06:00:00,,low - not tropical-subtropical-or-extratropical,35.5,-53.9,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(35.5, -53.9)",
AL132005,lee,26,2005-09-03,12:00:00,,low - not tropical-subtropical-or-extratropical,36.6,-54.2,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(36.6, -54.2)",
AL132005,lee,26,2005-09-03,18:00:00,,low - not tropical-subtropical-or-extratropical,37.4,-53.9,25.0,1010.0,low - not tropical-subtropical-or-extratropical,"(37.4, -53.9)",
AL142005,maria,51,2005-09-01,12:00:00,,tropical depression,18.8,-45.5,30.0,1008.0,tropical depression,"(18.8, -45.5)",
AL142005,maria,51,2005-09-01,18:00:00,,tropical depression,19.3,-46.2,30.0,1008.0,tropical depression,"(19.3, -46.2)",
AL142005,maria,51,2005-09-02,00:00:00,,tropical depression,19.9,-47.2,30.0,1008.0,tropical depression,"(19.9, -47.2)",
AL142005,maria,51,2005-09-02,06:00:00,,tropical depression,20.5,-48.3,30.0,1008.0,tropical depression,"(20.5, -48.3)",
AL142005,maria,51,2005-09-02,12:00:00,,tropical storm,21.1,-49.4,35.0,1006.0,tropical storm,"(21.1, -49.4)",
AL142005,maria,51,2005-09-02,18:00:00,,tropical storm,21.5,-50.2,40.0,1003.0,tropical storm,"(21.5, -50.2)",
AL142005,maria,51,2005-09-03,00:00:00,,tropical storm,22.0,-51.0,45.0,1001.0,tropical storm,"(22.0, -51.0)",
AL142005,maria,51,2005-09-03,06:00:00,,tropical storm,23.0,-52.0,45.0,1000.0,tropical storm,"(23.0, -52.0)",
AL142005,maria,51,2005-09-03,12:00:00,,tropical storm,24.4,-53.1,50.0,997.0,tropical storm,"(24.4, -53.1)",
AL142005,maria,51,2005-09-03,18:00:00,,tropical storm,25.5,-54.0,55.0,994.0,tropical storm,"(25.5, -54.0)",
AL142005,maria,51,2005-09-04,00:00:00,,tropical storm,26.5,-54.6,60.0,990.0,tropical storm,"(26.5, -54.6)",
AL142005,maria,51,2005-09-04,06:00:00,,hurricane,27.5,-55.1,65.0,987.0,1,"(27.5, -55.1)",
AL142005,maria,51,2005-09-04,12:00:00,,hurricane,28.6,-55.5,65.0,987.0,1,"(28.6, -55.5)",
AL142005,maria,51,2005-09-04,18:00:00,,hurricane,29.6,-56.0,75.0,980.0,1,"(29.6, -56.0)",
AL142005,maria,51,2005-09-05,00:00:00,,hurricane,30.2,-56.5,75.0,980.0,1,"(30.2, -56.5)",
AL142005,maria,51,2005-09-05,06:00:00,,hurricane,30.9,-56.8,80.0,977.0,1,"(30.9, -56.8)",
AL142005,maria,51,2005-09-05,12:00:00,,hurricane,31.5,-56.8,85.0,975.0,2,"(31.5, -56.8)",
AL142005,maria,51,2005-09-05,18:00:00,,hurricane,32.1,-56.7,90.0,970.0,2,"(32.1, -56.7)",
AL142005,maria,51,2005-09-06,00:00:00,,hurricane,32.6,-56.6,100.0,962.0,3,"(32.6, -56.6)",
AL142005,maria,51,2005-09-06,06:00:00,,hurricane,33.0,-56.5,90.0,970.0,2,"(33.0, -56.5)",
AL142005,maria,51,2005-09-06,12:00:00,,hurricane,33.5,-56.0,80.0,975.0,1,"(33.5, -56.0)",
AL142005,maria,51,2005-09-06,18:00:00,,hurricane,33.9,-55.4,75.0,980.0,1,"(33.9, -55.4)",
AL142005,maria,51,2005-09-07,00:00:00,,hurricane,34.4,-54.6,65.0,987.0,1,"(34.4, -54.6)",
AL142005,maria,51,2005-09-07,06:00:00,,hurricane,34.8,-53.3,70.0,983.0,1,"(34.8, -53.3)",
AL142005,maria,51,2005-09-07,12:00:00,,hurricane,35.6,-51.8,75.0,980.0,1,"(35.6, -51.8)",
AL142005,maria,51,2005-09-07,18:00:00,,hurricane,36.5,-50.8,75.0,980.0,1,"(36.5, -50.8)",
AL142005,maria,51,2005-09-08,00:00:00,,hurricane,37.2,-49.9,70.0,982.0,1,"(37.2, -49.9)",
AL142005,maria,51,2005-09-08,06:00:00,,hurricane,37.9,-49.0,65.0,985.0,1,"(37.9, -49.0)",
AL142005,maria,51,2005-09-08,12:00:00,,hurricane,38.7,-48.0,65.0,985.0,1,"(38.7, -48.0)",
AL142005,maria,51,2005-09-08,18:00:00,,hurricane,39.1,-47.2,65.0,985.0,1,"(39.1, -47.2)",
AL142005,maria,51,2005-09-09,00:00:00,,tropical storm,39.4,-46.4,60.0,987.0,tropical storm,"(39.4, -46.4)",
AL142005,maria,51,2005-09-09,06:00:00,,tropical storm,39.8,-44.9,55.0,987.0,tropical storm,"(39.8, -44.9)",
AL142005,maria,51,2005-09-09,12:00:00,,tropical storm,40.4,-43.4,55.0,988.0,tropical storm,"(40.4, -43.4)",
AL142005,maria,51,2005-09-09,18:00:00,,tropical storm,41.1,-42.1,50.0,988.0,tropical storm,"(41.1, -42.1)",
AL142005,maria,51,2005-09-10,00:00:00,,tropical storm,41.9,-40.6,50.0,988.0,tropical storm,"(41.9, -40.6)",
AL142005,maria,51,2005-09-10,06:00:00,,tropical storm,42.9,-39.2,50.0,988.0,tropical storm,"(42.9, -39.2)",
AL142005,maria,51,2005-09-10,12:00:00,,extratropical storm,44.5,-37.7,50.0,980.0,extratropical storm,"(44.5, -37.7)",
AL142005,maria,51,2005-09-10,18:00:00,,extratropical storm,46.0,-36.3,55.0,975.0,extratropical storm,"(46.0, -36.3)",
AL142005,maria,51,2005-09-11,00:00:00,,extratropical storm,48.0,-35.0,60.0,975.0,extratropical storm,"(48.0, -35.0)",
AL142005,maria,51,2005-09-11,06:00:00,,extratropical storm,50.0,-34.0,60.0,974.0,extratropical storm,"(50.0, -34.0)",
AL142005,maria,51,2005-09-11,12:00:00,,extratropical storm,52.0,-32.9,65.0,971.0,extratropical storm,"(52.0, -32.9)",
AL142005,maria,51,2005-09-11,18:00:00,,extratropical storm,54.0,-32.0,65.0,968.0,extratropical storm,"(54.0, -32.0)",
AL142005,maria,51,2005-09-12,00:00:00,,extratropical storm,55.5,-31.0,65.0,962.0,extratropical storm,"(55.5, -31.0)",
AL142005,maria,51,2005-09-12,06:00:00,,extratropical storm,57.0,-29.0,65.0,967.0,extratropical storm,"(57.0, -29.0)",
AL142005,maria,51,2005-09-12,12:00:00,,extratropical storm,58.5,-26.0,65.0,970.0,extratropical storm,"(58.5, -26.0)",
AL142005,maria,51,2005-09-12,18:00:00,,extratropical storm,61.0,-23.0,60.0,972.0,extratropical storm,"(61.0, -23.0)",
AL142005,maria,51,2005-09-13,00:00:00,,extratropical storm,62.0,-21.0,55.0,974.0,extratropical storm,"(62.0, -21.0)",
AL142005,maria,51,2005-09-13,06:00:00,,extratropical storm,62.9,-19.0,50.0,976.0,extratropical storm,"(62.9, -19.0)",
AL142005,maria,51,2005-09-13,12:00:00,,extratropical storm,63.5,-16.0,45.0,980.0,extratropical storm,"(63.5, -16.0)",
AL142005,maria,51,2005-09-13,18:00:00,,extratropical storm,63.0,-10.0,45.0,983.0,extratropical storm,"(63.0, -10.0)",
AL142005,maria,51,2005-09-14,00:00:00,,extratropical storm,63.0,-0.0,45.0,984.0,extratropical storm,"(63.0, -0.0)",
AL152005,nate,29,2005-09-05,18:00:00,,tropical depression,28.4,-67.0,30.0,1008.0,tropical depression,"(28.4, -67.0)",
AL152005,nate,29,2005-09-06,00:00:00,,tropical storm,28.4,-66.6,35.0,1005.0,tropical storm,"(28.4, -66.6)",
AL152005,nate,29,2005-09-06,06:00:00,,tropical storm,28.5,-66.5,40.0,1002.0,tropical storm,"(28.5, -66.5)",
AL152005,nate,29,2005-09-06,12:00:00,,tropical storm,28.5,-66.5,50.0,1000.0,tropical storm,"(28.5, -66.5)",
AL152005,nate,29,2005-09-06,18:00:00,,tropical storm,28.6,-66.4,50.0,997.0,tropical storm,"(28.6, -66.4)",
AL152005,nate,29,2005-09-07,00:00:00,,tropical storm,28.7,-66.3,55.0,994.0,tropical storm,"(28.7, -66.3)",
AL152005,nate,29,2005-09-07,06:00:00,,tropical storm,28.7,-66.3,60.0,990.0,tropical storm,"(28.7, -66.3)",
AL152005,nate,29,2005-09-07,12:00:00,,hurricane,28.9,-66.2,65.0,987.0,1,"(28.9, -66.2)",
AL152005,nate,29,2005-09-07,18:00:00,,hurricane,29.3,-66.0,70.0,985.0,1,"(29.3, -66.0)",
AL152005,nate,29,2005-09-08,00:00:00,,hurricane,29.6,-65.7,75.0,984.0,1,"(29.6, -65.7)",
AL152005,nate,29,2005-09-08,06:00:00,,hurricane,30.0,-65.0,75.0,982.0,1,"(30.0, -65.0)",
AL152005,nate,29,2005-09-08,12:00:00,,hurricane,30.5,-63.8,75.0,982.0,1,"(30.5, -63.8)",
AL152005,nate,29,2005-09-08,18:00:00,,hurricane,31.4,-62.7,75.0,982.0,1,"(31.4, -62.7)",
AL152005,nate,29,2005-09-09,00:00:00,,hurricane,32.6,-61.1,80.0,979.0,1,"(32.6, -61.1)",
AL152005,nate,29,2005-09-09,06:00:00,,hurricane,33.4,-59.1,70.0,985.0,1,"(33.4, -59.1)",
AL152005,nate,29,2005-09-09,12:00:00,,hurricane,34.0,-55.8,65.0,986.0,1,"(34.0, -55.8)",
AL152005,nate,29,2005-09-09,18:00:00,,tropical storm,34.5,-53.4,55.0,991.0,tropical storm,"(34.5, -53.4)",
AL152005,nate,29,2005-09-10,00:00:00,,tropical storm,34.7,-50.8,55.0,997.0,tropical storm,"(34.7, -50.8)",
AL152005,nate,29,2005-09-10,06:00:00,,tropical storm,34.6,-49.0,45.0,997.0,tropical storm,"(34.6, -49.0)",
AL152005,nate,29,2005-09-10,12:00:00,,tropical storm,34.5,-45.9,45.0,997.0,tropical storm,"(34.5, -45.9)",
AL152005,nate,29,2005-09-10,18:00:00,,extratropical storm,34.9,-44.1,45.0,997.0,extratropical storm,"(34.9, -44.1)",
AL152005,nate,29,2005-09-11,00:00:00,,extratropical storm,35.2,-42.1,40.0,999.0,extratropical storm,"(35.2, -42.1)",
AL152005,nate,29,2005-09-11,06:00:00,,extratropical storm,36.0,-40.6,40.0,1000.0,extratropical storm,"(36.0, -40.6)",
AL152005,nate,29,2005-09-11,12:00:00,,extratropical storm,37.4,-38.3,40.0,1001.0,extratropical storm,"(37.4, -38.3)",
AL152005,nate,29,2005-09-11,18:00:00,,extratropical storm,39.2,-35.6,40.0,1001.0,extratropical storm,"(39.2, -35.6)",
AL152005,nate,29,2005-09-12,00:00:00,,extratropical storm,41.6,-33.3,40.0,1002.0,extratropical storm,"(41.6, -33.3)",
